Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0848-SOMKO,Male,23,No,0,Shingle Springs,95682,38.598936,-120.963092,0,70,None,No,,,Yes,DSL,26,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,48.4,3442.8,0,0,0,3442.8,Stayed,,
0848-ZGQIJ,Female,56,Yes,0,Saratoga,95070,37.257772,-122.051824,3,16,Offer D,Yes,10.5,No,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1461.15,0,0,168,1629.15,Stayed,,
0851-DFJKB,Female,57,No,0,Concord,94518,37.950248,-122.022455,0,15,None,Yes,30.54,No,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,58.95,955.15,0,0,458.1,1413.25,Stayed,,
0853-NWIFK,Female,27,No,0,Woodacre,94973,38.005839,-122.638155,0,45,None,Yes,1.03,No,Yes,Fiber Optic,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.3,4483.95,0,0,46.35,4530.3,Stayed,,
0853-TWRVK,Male,59,Yes,0,North Hollywood,91606,34.187599,-118.387125,5,72,None,Yes,6.15,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.6,7581.5,0,0,442.8,8024.3,Stayed,,
0854-UYHZD,Female,21,Yes,3,West Covina,91792,34.024405,-117.898722,1,13,None,Yes,42.23,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.55,265.3,0,0,548.99,814.29,Stayed,,
0856-NAOES,Male,29,No,0,Concord,94519,37.990118,-122.012188,0,6,Offer E,Yes,45.67,No,Yes,DSL,71,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.9,414.1,0,0,274.02,688.12,Stayed,,
0859-YGKFW,Male,56,Yes,3,Olivehurst,95961,39.082568,-121.55325,1,18,Offer D,Yes,28.06,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.05,345.9,0,0,505.08,850.98,Stayed,,
0862-PRCBS,Female,32,Yes,3,San Francisco,94132,37.722302,-122.491129,6,68,None,Yes,16.09,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,103.75,7039.45,0,0,1094.12,8133.57,Stayed,,
0864-FVJNJ,Female,63,Yes,1,Trinidad,95570,41.162295,-124.027381,1,64,Offer B,Yes,6.83,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,113.35,7222.75,0,20,437.12,7679.87,Stayed,,
0866-QLSIR,Female,53,No,0,Garden Grove,92843,33.764018,-117.931507,0,34,Offer C,Yes,34.41,Yes,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0,0,1169.94,3258.69,Churned,Attitude,Attitude of support person
0867-LDTTC,Male,51,No,0,Sacramento,95830,38.490508,-121.284171,0,5,None,Yes,45.69,No,Yes,Cable,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.15,392.65,0,0,228.45,621.1,Stayed,,
0867-MKZVY,Female,26,Yes,1,Altadena,91001,34.196837,-118.142236,5,20,None,Yes,36.6,Yes,Yes,Fiber Optic,51,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.4,1592.35,33.43,0,732,2290.92,Churned,Price,Price too high
0868-VJRDR,Male,61,Yes,0,Cassel,96016,40.936285,-121.572692,1,64,None,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0,0,304.64,6910.19,Stayed,,
0869-PAPRP,Female,68,Yes,0,Pixley,93256,35.957019,-119.330928,4,26,None,Yes,46.24,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,85.7,2067,0,0,1202.24,3269.24,Stayed,,
0870-VEMYL,Female,34,No,0,Columbia,95310,38.085839,-120.37855,0,5,Offer E,Yes,24.32,No,Yes,Cable,22,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds
0871-OPBXW,Female,57,No,0,Escondido,92027,33.141265,-116.967221,0,2,Offer E,Yes,6.85,No,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.05,39.25,0,0,13.7,52.95,Joined,,
0871-URUWO,Male,36,Yes,0,Sheep Ranch,95250,38.244806,-120.417301,1,13,None,Yes,30.55,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359,0,0,397.15,1756.15,Churned,Competitor,Competitor had better devices
0872-CASZJ,Male,30,Yes,0,Hamilton City,95951,39.732767,-122.042298,1,59,Offer B,Yes,20.5,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,4096.9,0,0,1209.5,5306.4,Stayed,,
0872-JCPIB,Male,47,No,0,Pinecrest,95364,38.224869,-119.755729,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0,0,806.65,1917.85,Stayed,,
0872-NXJYS,Female,40,No,0,West Hollywood,90069,34.093781,-118.381061,0,9,None,Yes,45.41,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0,0,408.69,1132.09,Churned,Competitor,Competitor offered more data
0875-CABNR,Female,70,No,0,San Luis Obispo,93401,35.233745,-120.626442,0,10,None,Yes,16.85,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0,0,168.5,1034.05,Churned,Attitude,Attitude of support person
0876-WDUUZ,Female,62,No,0,Pine Grove,95665,38.400264,-120.641274,0,5,Offer E,Yes,43.51,No,Yes,Fiber Optic,17,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0,0,217.55,643.45,Churned,Price,Long distance charges
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,54,None,Yes,43.47,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,0,0,2347.38,7986.43,Churned,Competitor,Competitor made better offer
0880-FVFWF,Male,32,No,0,Livermore,94550,37.571748,-121.659562,0,56,Offer B,Yes,37.15,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.4,4922.4,0,0,2080.4,7002.8,Stayed,,
0880-TKATG,Male,21,Yes,0,Lucerne Valley,92356,34.508417,-116.856103,3,4,Offer E,Yes,9.56,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0,0,38.24,424.14,Churned,Competitor,Competitor had better devices
0883-EIBTI,Female,23,No,0,Clarksburg,95612,38.384648,-121.578701,0,2,None,Yes,28.02,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,19.5,31.55,0,0,56.04,87.59,Churned,Dissatisfaction,Limited range of services
0885-HMGPY,Male,55,No,0,Honeydew,95545,40.342928,-124.063329,0,62,Offer B,Yes,41.13,Yes,Yes,Cable,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.4,4237.5,0,0,2550.06,6787.56,Stayed,,
0886-QGENL,Female,72,Yes,0,San Diego,92104,32.741499,-117.127409,1,27,None,Yes,45.82,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0,0,1237.14,3991.59,Churned,Attitude,Attitude of service provider
0887-HJGAR,Male,57,No,0,Coalinga,93210,36.186867,-120.387793,0,1,Offer E,Yes,5.55,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0,0,5.55,51.25,Churned,Competitor,Competitor offered higher download speeds
0887-WBJVH,Female,29,Yes,0,Cressey,95312,37.420273,-120.66527,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0,0,2032.55,6904.75,Stayed,,
0895-DQHEW,Male,47,Yes,0,Burney,96013,40.946785,-121.719489,1,54,None,Yes,35.46,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,5278.15,11.45,0,1914.84,7181.54,Churned,Competitor,Competitor offered more data
0895-LMRSF,Male,34,No,0,Imperial Beach,91932,32.579134,-117.119009,0,23,None,Yes,46.4,No,Yes,Cable,23,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.9,1509.8,0,130,1067.2,2707,Stayed,,
0895-LNKRC,Male,53,Yes,3,El Monte,91732,34.074492,-118.01462,10,6,Offer E,Yes,1.57,No,No,,,,,,,,,,,One Year,No,Credit Card,19.45,113.5,0,0,9.42,122.92,Stayed,,
0895-UADGO,Male,46,No,0,River Pines,95675,38.545775,-120.743325,0,8,None,No,,,Yes,Cable,4,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,44.55,343.45,0,0,0,343.45,Stayed,,
0897-FEGMU,Female,43,Yes,0,Los Angeles,90048,34.072945,-118.37267,1,11,Offer D,Yes,31.08,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0,0,341.88,1398.83,Churned,Dissatisfaction,Network reliability
0898-XCGTF,Male,46,Yes,0,Los Angeles,90039,34.110845,-118.259595,1,61,None,Yes,21.96,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.5,5673.7,0,0,1339.56,7013.26,Stayed,,
0899-LIIBW,Male,21,Yes,0,Forks Of Salmon,96031,41.232128,-123.194748,8,34,None,Yes,33.55,Yes,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0,0,1140.7,4668,Stayed,,
0899-WZRSD,Male,31,No,0,Marina Del Rey,90292,33.977468,-118.445475,0,56,None,Yes,37.99,Yes,Yes,Fiber Optic,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.35,5794.45,0,0,2127.44,7921.89,Stayed,,
0902-RFHOF,Male,38,No,0,Loomis,95650,38.809175,-121.171375,0,38,None,Yes,22.23,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,730.1,0,0,844.74,1574.84,Stayed,,
0902-XKXPN,Male,29,Yes,1,Redding,96001,40.587919,-122.464732,2,69,None,Yes,23.55,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.2,1376.5,0,0,1624.95,3001.45,Stayed,,
0906-QVPMS,Male,29,Yes,0,Monterey,93940,36.362741,-121.869685,4,72,Offer A,Yes,35.71,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.45,0,0,2571.12,10920.57,Stayed,,
0907-HQNTS,Female,74,Yes,0,Pittsburg,94565,38.006047,-121.916834,8,70,Offer A,Yes,46.2,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,113,7987.6,0,0,3234,11221.6,Stayed,,
0909-SDHNU,Female,33,No,2,Los Angeles,90036,34.070291,-118.349191,0,7,None,No,,,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,201.95,0,0,0,201.95,Stayed,,
0909-SELIE,Male,53,Yes,0,Clearlake Oaks,95423,39.07116,-122.598542,1,61,None,Yes,43.48,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,4860.85,17.17,0,2652.28,7495.96,Stayed,,
0913-XWSCN,Male,29,Yes,2,Sun City,92585,33.739412,-117.173334,1,55,Offer B,Yes,41.89,Yes,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,0,0,2303.95,7017.35,Stayed,,
0916-KNFAJ,Male,37,Yes,0,San Jose,95133,37.371862,-121.860349,1,61,Offer B,Yes,4.69,Yes,Yes,Cable,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,69.9,4226.7,0,0,286.09,4512.79,Stayed,,
0916-QOFDP,Female,79,Yes,1,Randsburg,93554,35.405722,-117.773354,5,14,None,Yes,14.39,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,0,0,201.46,1547.76,Stayed,,
0917-EZOLA,Male,66,Yes,0,Lakewood,90713,33.847755,-118.112532,0,72,None,Yes,6.03,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,0,0,434.16,8124.11,Churned,Price,Extra data charges
0921-OHLVP,Male,35,No,0,Paradise,95969,39.69676,-121.644379,0,22,Offer D,Yes,11.46,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,0,0,252.12,2051.42,Stayed,,
0923-PNFUB,Female,55,No,0,Westlake Village,91361,34.130992,-118.894673,0,3,Offer E,Yes,46.36,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,0,0,139.08,386.33,Churned,Attitude,Attitude of support person
0924-BJCRC,Female,70,Yes,0,Felton,95018,37.089111,-122.062213,6,60,Offer B,Yes,24.68,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,89.45,5294.6,0,10,1480.8,6785.4,Stayed,,
0925-VYDLG,Female,40,No,0,Ludlow,92338,34.702766,-116.093376,0,3,None,Yes,17.87,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,242,0,0,53.61,295.61,Churned,Attitude,Attitude of service provider
0927-CNGRH,Male,42,No,3,Alta,95701,39.218096,-120.79153,0,1,None,Yes,30.63,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0,0,30.63,50.18,Joined,,
0927-LCSMG,Male,23,No,0,San Jose,95129,37.305622,-122.000887,0,7,Offer E,Yes,21.58,No,Yes,Fiber Optic,71,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,0,10,151.06,705.61,Churned,Competitor,Competitor offered more data
0928-JMXNP,Male,78,Yes,0,Los Molinos,96055,40.059385,-122.091481,3,4,Offer E,No,,,Yes,DSL,5,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,29.9,118.25,0,0,0,118.25,Stayed,,
0928-XUTSN,Female,22,No,0,Brawley,92227,33.03933,-115.191857,0,13,None,Yes,44.99,No,Yes,Fiber Optic,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,1011.8,24.99,0,584.87,1571.68,Stayed,,
0929-HYQEW,Male,20,No,0,Oakland,94601,37.776523,-122.219268,0,3,None,Yes,17.42,No,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,160.85,0,0,52.26,213.11,Joined,,
0929-PECLO,Female,74,No,0,Klamath,95548,41.572813,-124.035011,0,63,Offer B,Yes,41.8,Yes,Yes,Fiber Optic,16,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,0,0,2633.4,8172.2,Stayed,,
0930-EHUZA,Female,33,No,0,Calpine,96124,39.672813,-120.456699,0,36,None,Yes,44.87,No,Yes,Cable,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,76.35,2606.35,0,0,1615.32,4221.67,Stayed,,
0931-MHTEM,Female,36,No,0,Big Bar,96010,40.775272,-123.287414,0,54,None,Yes,34.27,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,5299.65,0,0,1850.58,7150.23,Stayed,,
0932-YIXYU,Female,50,No,0,Dos Palos,93620,37.045728,-120.630682,0,47,None,Yes,8.85,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.25,1029.8,0,0,415.95,1445.75,Stayed,,
0936-NQLJU,Female,40,Yes,0,Mokelumne Hill,95245,38.304194,-120.592431,9,41,Offer B,Yes,8.44,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.65,875.55,0,0,346.04,1221.59,Stayed,,
0939-EREMR,Female,40,No,1,Chico,95973,39.903272,-121.843567,0,13,Offer D,Yes,25.33,No,Yes,Cable,27,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.45,718.1,26.37,0,329.29,1021.02,Stayed,,
0939-YAPAF,Female,44,No,0,Santa Ana,92701,33.748478,-117.858918,0,35,Offer C,Yes,10.49,Yes,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,0,0,367.15,3894.75,Churned,Competitor,Competitor offered higher download speeds
0940-OUQEC,Male,54,No,0,Winters,95694,38.578604,-122.024579,0,10,Offer D,Yes,17.07,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.7,788.8,38.42,50,170.7,971.08,Churned,Competitor,Competitor offered more data
0942-KOWSM,Female,24,Yes,0,Hesperia,92345,34.361387,-117.337509,4,30,Offer C,Yes,15.94,No,Yes,DSL,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.8,2369.3,0,0,478.2,2847.5,Stayed,,
0943-ZQPXH,Male,46,Yes,1,Vacaville,95688,38.419088,-122.024568,2,44,None,Yes,26.25,No,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,4122.9,0,0,1155,5277.9,Stayed,,
0945-TSONX,Female,22,Yes,0,Encino,91436,34.152875,-118.486056,6,47,Offer B,Yes,29.15,Yes,Yes,DSL,52,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,85.3,4107.25,0,130,1370.05,5607.3,Stayed,,
0946-CLJTI,Male,67,Yes,0,Palmdale,93551,34.613476,-118.256358,1,58,Offer B,Yes,3.18,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,0,0,184.44,5997.04,Churned,Competitor,Competitor had better devices
0946-FKYTX,Male,42,No,0,Tulare,93274,36.185471,-119.375243,0,52,Offer B,No,,,Yes,Cable,14,No,Yes,No,No,No,No,No,Yes,One Year,No,Mailed Check,30.1,1623.4,11.72,0,0,1611.68,Stayed,,
0947-IDHRQ,Female,21,No,0,Woodland Hills,91367,34.178068,-118.615714,0,7,None,Yes,39.21,No,Yes,Fiber Optic,42,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,80.3,526.7,0,10,274.47,811.17,Churned,Competitor,Competitor made better offer
0947-MUGVO,Male,71,Yes,0,Jolon,93928,35.930782,-121.189757,1,20,None,Yes,5.37,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0,0,107.4,1570.9,Churned,Competitor,Competitor had better devices
0952-KMEEH,Male,46,No,0,Mountain View,94043,37.419725,-122.062947,0,13,None,Yes,3.36,Yes,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,98.15,1230.25,0,40,43.68,1313.93,Churned,Price,Long distance charges
0953-LGOVU,Male,19,Yes,3,Clearlake,95422,38.965804,-122.631779,7,12,Offer D,No,,,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,35.5,432.25,0,0,0,432.25,Stayed,,
0956-ACVZC,Female,23,No,0,Novato,94947,38.112166,-122.634384,0,54,None,Yes,48.97,No,Yes,Fiber Optic,42,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,94.1,5060.9,0,140,2644.38,7845.28,Stayed,,
0956-SYCWG,Female,61,No,0,Agoura Hills,91301,34.129058,-118.759788,0,13,Offer D,Yes,33.13,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.65,244.8,0,0,430.69,675.49,Stayed,,
0958-YHXGP,Female,25,No,0,Oakland,94621,37.750553,-122.197175,0,7,None,Yes,30.99,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.9,497.3,0,0,216.93,714.23,Stayed,,
0959-WHOKV,Male,28,No,0,Covina,91724,34.08111,-117.853935,0,42,Offer B,Yes,6.42,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99,4298.45,0,0,269.64,4568.09,Stayed,,
0960-HUWBM,Male,40,Yes,3,Pleasant Grove,95668,38.833554,-121.498102,0,65,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,57,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.1,6700.05,0,0,2568.8,9268.85,Stayed,,
0961-ZWLVI,Male,35,No,3,Rancho Cordova,95670,38.602723,-121.279913,0,49,None,Yes,4.76,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.2,5290.45,0,0,233.24,5523.69,Stayed,,
0962-CQPWQ,Female,57,Yes,2,Alameda,94502,37.724817,-122.224363,1,62,None,Yes,2.41,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.3,1296.15,0,0,149.42,1445.57,Stayed,,
0963-ZBDRN,Male,45,No,0,Claremont,91711,34.127621,-117.717863,0,32,None,Yes,25.21,No,Yes,Fiber Optic,26,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,3183.4,0,0,806.72,3990.12,Churned,Attitude,Attitude of support person
0967-BMLBD,Female,37,Yes,1,Hornitos,95325,37.479926,-120.230424,8,11,Offer D,Yes,49.19,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20,196.35,0,0,541.09,737.44,Stayed,,
0968-GSIKN,Female,23,No,0,Thousand Palms,92276,33.849263,-116.382778,0,1,Offer E,Yes,30.6,No,Yes,Fiber Optic,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0,0,30.6,101.4,Churned,Competitor,Competitor made better offer
0969-RGKCU,Male,31,Yes,1,Woodland Hills,91367,34.178068,-118.615714,1,37,None,Yes,43.68,No,No,,,,,,,,,,,One Year,No,Credit Card,19.8,677.05,29.21,0,1616.16,2264,Stayed,,
0970-ETWGE,Male,38,No,0,Bodfish,93205,35.523991,-118.400432,0,1,Offer E,Yes,42.46,No,Yes,Cable,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,0,0,42.46,132.01,Churned,Competitor,Competitor had better devices
0970-QXPXW,Female,28,No,0,Monrovia,91016,34.1528,-118.000482,0,1,None,Yes,42.42,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0,0,42.42,62.07,Joined,,
0971-QIFJK,Female,57,Yes,0,Soquel,95073,37.023669,-121.946461,10,69,Offer A,Yes,39.78,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.25,1641.8,45.75,0,2744.82,4340.87,Stayed,,
0973-KYVNF,Female,59,Yes,0,Castaic,91384,34.506627,-118.699048,6,72,None,Yes,43.12,No,Yes,Cable,22,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.65,5011.15,0,0,3104.64,8115.79,Stayed,,
0975-UYDTX,Female,46,Yes,0,Glendale,91207,34.182378,-118.262922,1,26,Offer C,Yes,25.63,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,90.1,2312.55,47.79,0,666.38,2931.14,Stayed,,
0975-VOOVL,Female,34,No,0,Agoura Hills,91301,34.129058,-118.759788,0,3,None,No,,,Yes,DSL,22,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.2,98.5,0,0,0,98.5,Joined,,
0979-MOZQI,Male,61,Yes,0,Monterey,93940,36.362741,-121.869685,6,62,None,No,,,Yes,Cable,4,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39,2337.45,0,0,0,2337.45,Stayed,,
0979-PHULV,Male,30,Yes,0,San Diego,92122,32.85723,-117.209774,2,69,Offer A,Yes,48.8,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,0,0,3367.2,10374.8,Churned,Competitor,Competitor made better offer
0980-FEXWF,Male,32,Yes,1,Fiddletown,95629,38.513484,-120.704613,4,26,Offer C,Yes,4.62,No,Yes,DSL,19,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0,0,120.12,1405.92,Stayed,,
0980-PVMRC,Female,27,Yes,3,Squaw Valley,93675,36.719141,-119.202677,0,40,None,No,,,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.85,2036.55,0,0,0,2036.55,Stayed,,
0983-TATYJ,Female,42,Yes,0,Santa Ynez,93460,34.630356,-120.032564,7,33,None,Yes,48.09,No,Yes,DSL,9,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,51.45,1758.9,0,0,1586.97,3345.87,Stayed,,
0988-AADSA,Female,40,Yes,2,Forbestown,95941,39.531028,-121.24807,5,72,Offer A,Yes,9.72,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.85,5824.75,0,10,699.84,6534.59,Stayed,,
0988-JRWWP,Female,50,No,0,Wilseyville,95257,38.392686,-120.415951,0,3,None,Yes,41.38,No,Yes,DSL,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0,0,124.14,264.54,Joined,,
