Customer ID,Gender,Age,Married,City,Zip Code,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges, Lines  type,Internet Service,Internet Type,Avg Monthly GB Download,Streaming,Contract,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
1122-YJBCS,Male,36,Yes,Los Angeles,90032,7,69,Yes,14.18,Single,Yes,DSL,16,Unknown,One Year,Credit Card,53.65,3804.4,978.42,4782.82,Stayed,No Churn,No Churn
1125-SNVCK,Female,78,No,Los Angeles,90040,0,49,Yes,35.65,Single,Yes,DSL,3,Unknown,Two Year,Credit Card,43.8,2106.05,1746.85,3832.45,Stayed,No Churn,No Churn
1131-ALZWV,Female,58,No,San Lorenzo,94580,0,24,Yes,42.66,Multiple,No,No Internet,0,Unknown,One Year,Bank Withdrawal,24.6,605.25,1023.84,1629.09,Stayed,No Churn,No Churn
1131-QQZEB,Male,66,Yes,Sunset Beach,90742,7,71,Yes,30.72,Multiple,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,23.95,1756.2,2181.12,3937.32,Stayed,No Churn,No Churn
1131-SUEKT,Male,41,Yes,Hood,95639,4,61,Yes,41.57,Single,Yes,Fiber Optic,21,TV&Movies & Music,One Year,Bank Withdrawal,98.45,6145.2,2535.77,8680.97,Stayed,No Churn,No Churn
1133-KXCGE,Female,38,No,Palmdale,93552,0,18,Yes,18.8,Single,No,No Internet,0,Unknown,One Year,Mailed Check,20.1,407.05,338.4,745.45,Stayed,No Churn,No Churn
1134-YWTYF,Male,32,Yes,Fresno,93725,1,27,Yes,41.48,Single,Yes,DSL,15,Unknown,Month-to-Month,Bank Withdrawal,53.8,1389.85,1119.96,2509.81,Stayed,No Churn,No Churn
1135-HIORI,Female,48,Yes,Byron,94514,3,64,Yes,39.37,Multiple,Yes,Fiber Optic,53,TV&Movies & Music,One Year,Bank Withdrawal,111.45,7266.95,2519.68,9786.63,Stayed,No Churn,No Churn
1135-LMECX,Female,47,No,Moreno Valley,92551,0,1,Yes,16.47,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.85,19.85,16.47,36.32,Joined,No Churn,No Churn
1136-XGEQU,Female,53,Yes,Winchester,92596,9,50,Yes,46.49,Multiple,Yes,DSL,11,TV&Movies & Music,One Year,Credit Card,84.15,4164.4,2324.5,6488.9,Stayed,No Churn,No Churn
1137-DGOWI,Female,53,Yes,Coachella,92236,7,30,Yes,17.33,Single,Yes,DSL,13,Movies & Music,One Year,Bank Withdrawal,70.25,2198.9,519.9,2718.8,Stayed,No Churn,No Churn
1139-WUOAH,Male,33,No,Vallecito,95251,0,57,No,0,No line,Yes,DSL,28,TV&Movies & Music,Two Year,Credit Card,53.35,3090.05,0,3190.05,Stayed,No Churn,No Churn
1140-UKVZG,Female,64,No,Farmersville,93223,0,17,Yes,9.84,Multiple,No,No Internet,0,Unknown,Month-to-Month,Credit Card,24.8,475.25,167.28,605.47,Stayed,No Churn,No Churn
1142-IHLOO,Female,36,No,San Diego,92107,0,51,Yes,14.37,Single,Yes,Fiber Optic,7,TV&Movies & Music,One Year,Credit Card,87.55,4475.9,732.87,5208.77,Stayed,No Churn,No Churn
1142-WACZW,Male,64,No,Chico,95926,0,2,No,0,No line,Yes,Cable,11,Unknown,Month-to-Month,Bank Withdrawal,29.85,75.6,0,75.6,Churned,Other,Other issues
1143-NMNQJ,Female,39,No,Boulder Creek,95006,0,2,Yes,14.07,Multiple,Yes,Fiber Optic,6,Movies & Music,Month-to-Month,Bank Withdrawal,85.7,169.8,28.14,197.94,Churned,Attitude,Attitude of service provider
1150-FTQGN,Female,35,Yes,Oregon House,95962,1,60,Yes,48.04,Multiple,Yes,Fiber Optic,76,TV,One Year,Bank Withdrawal,94.15,5811.8,2882.4,8694.2,Stayed,No Churn,No Churn
1150-WFARN,Female,59,Yes,Brawley,92227,1,67,Yes,32.15,Multiple,Yes,Fiber Optic,28,TV&Movies & Music,Two Year,Credit Card,108.75,7156.2,2154.05,9310.25,Churned,Competitor,Competitor had better devices
1153-GNOLC,Male,62,No,Santa Ana,92707,0,33,No,0,No line,Yes,DSL,30,TV,One Year,Bank Withdrawal,39.1,1309,0,1309,Stayed,No Churn,No Churn
1154-HYWWO,Male,55,No,San Clemente,92672,0,38,Yes,42.24,Single,Yes,DSL,22,TV,One Year,Credit Card,70.6,2708.2,1605.12,4313.32,Stayed,No Churn,No Churn
1156-ZFYDO,Female,57,No,Glendale,91201,0,1,Yes,37.62,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,19.75,19.75,37.62,57.37,Joined,No Churn,No Churn
1157-BQCUW,Male,59,No,Fall River Mills,96028,0,1,Yes,30.07,Multiple,Yes,Fiber Optic,26,Unknown,Month-to-Month,Bank Withdrawal,74.95,74.95,30.07,105.02,Churned,Competitor,Competitor had better devices
1159-WFSGR,Female,59,Yes,South Pasadena,91030,3,16,Yes,45.54,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,20.4,321.4,728.64,1050.04,Stayed,No Churn,No Churn
1162-ECVII,Male,66,Yes,Fresno,93704,1,72,Yes,18.74,Multiple,Yes,Fiber Optic,14,TV&Movies & Music,Two Year,Bank Withdrawal,109.75,7932.5,1349.28,9421.78,Stayed,No Churn,No Churn
1163-ONYEY,Male,61,Yes,Shoshone,92384,4,41,Yes,28.55,Multiple,Yes,Cable,20,TV,Month-to-Month,Credit Card,74.55,3023.55,1170.55,4194.1,Stayed,No Churn,No Churn
1163-VIPRI,Female,22,Yes,Garberville,95542,4,65,Yes,13.25,Multiple,Yes,Fiber Optic,47,TV&Movies & Music,Two Year,Bank Withdrawal,109.3,7337.55,861.25,8198.8,Stayed,No Churn,No Churn
1166-PQLGG,Female,58,Yes,Redwood City,94065,6,72,Yes,17.33,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,19.55,1463.45,1247.76,2711.21,Stayed,No Churn,No Churn
1167-OYZJF,Female,65,Yes,Santa Monica,90402,7,67,Yes,49.94,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,20.05,1263.05,3345.98,4565.37,Stayed,No Churn,No Churn
1169-SAOCL,Male,45,No,Brookdale,95007,0,49,Yes,22.52,Multiple,Yes,Fiber Optic,25,TV&Movies & Music,One Year,Bank Withdrawal,106.65,5168.1,1103.48,6401.58,Stayed,No Churn,No Churn
1169-WCVAK,Male,42,Yes,Fresno,93710,1,19,Yes,34.05,Multiple,Yes,Fiber Optic,20,Unknown,Month-to-Month,Credit Card,88.8,1672.35,646.95,2319.3,Stayed,No Churn,No Churn
1170-SASML,Female,33,Yes,Desert Hot Springs,92240,6,69,Yes,34.49,Multiple,Yes,Fiber Optic,29,Unknown,Month-to-Month,Bank Withdrawal,85.4,5869.4,2379.81,8249.21,Stayed,No Churn,No Churn
1171-TYKUR,Male,20,Yes,Los Angeles,90010,1,47,Yes,10.07,Multiple,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,25.4,1139.2,473.29,1612.49,Stayed,No Churn,No Churn
1172-VIYBP,Male,54,Yes,Cathedral City,92234,9,53,Yes,27.93,Multiple,Yes,DSL,57,Movies & Music,Two Year,Bank Withdrawal,69.7,3686.05,1480.29,5166.34,Stayed,No Churn,No Churn
1173-NOEYG,Female,25,Yes,Santa Margarita,93453,1,27,Yes,18.74,Multiple,Yes,Fiber Optic,59,Movies & Music,Month-to-Month,Bank Withdrawal,90.15,2423.4,505.98,2929.38,Stayed,No Churn,No Churn
1173-XZPYF,Female,60,No,Torrance,90501,0,11,Yes,10.95,Multiple,Yes,Fiber Optic,29,TV,Month-to-Month,Bank Withdrawal,89.2,990.3,120.45,1110.75,Stayed,No Churn,No Churn
1174-FGIFN,Female,44,Yes,Squaw Valley,93675,7,28,Yes,26.28,Multiple,Yes,Fiber Optic,19,Movies & Music,One Year,Bank Withdrawal,90.45,2509.25,735.84,3245.09,Stayed,No Churn,No Churn
1177-XZBJL,Male,35,Yes,Palermo,95968,1,53,Yes,37.57,Multiple,Yes,DSL,15,Unknown,One Year,Bank Withdrawal,64.15,3491.55,1991.21,5482.76,Stayed,No Churn,No Churn
1178-PZGAB,Female,45,No,Sun City,92585,0,19,Yes,18.57,Single,No,No Internet,0,Unknown,One Year,Credit Card,20.25,383.65,352.83,736.48,Stayed,No Churn,No Churn
1179-INLAT,Male,33,No,Santa Clara,95050,0,3,Yes,2.78,Single,No,No Internet,0,Unknown,One Year,Credit Card,19.45,69.25,8.34,77.59,Joined,No Churn,No Churn
1183-CANVH,Female,55,Yes,Escondido,92027,5,23,Yes,1.39,Single,Yes,DSL,18,TV,One Year,Bank Withdrawal,60,1347.15,31.97,1379.12,Stayed,No Churn,No Churn
1184-PJVDB,Male,38,Yes,Amador City,95601,1,10,Yes,11.3,Single,Yes,Fiber Optic,4,TV,Month-to-Month,Bank Withdrawal,79.95,857.2,113,970.2,Churned,Competitor,Competitor had better devices
1187-WILMM,Male,39,Yes,Lindsay,93247,6,63,Yes,44.55,Multiple,Yes,DSL,29,TV&Movies & Music,Two Year,Credit Card,89.4,5597.65,2806.65,8404.3,Stayed,No Churn,No Churn
1193-RTSLK,Female,26,No,Happy Camp,96039,0,38,Yes,36.18,Single,Yes,Fiber Optic,48,Music,Month-to-Month,Credit Card,83.9,3233.6,1374.84,4608.44,Churned,Competitor,Competitor offered higher download speeds
1194-BHJYC,Male,22,Yes,Lockwood,93932,1,61,No,0,No line,Yes,DSL,59,TV&Movies & Music,Two Year,Credit Card,62.15,3778.85,0,3778.85,Stayed,No Churn,No Churn
1194-HVAIF,Female,21,Yes,Capistrano Beach,92624,1,27,Yes,18.42,Multiple,Yes,Fiber Optic,26,TV&Movies & Music,Month-to-Month,Credit Card,95,2462.55,497.34,2959.89,Stayed,No Churn,No Churn
1194-SPVSP,Male,20,No,Soquel,95073,0,1,Yes,27.88,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,19.65,19.65,27.88,47.53,Joined,No Churn,No Churn
1195-OIYEJ,Male,54,No,La Puente,91746,0,13,Yes,5.43,Single,Yes,Fiber Optic,26,TV&Movies & Music,Month-to-Month,Bank Withdrawal,91.1,1135.7,70.59,1286.29,Churned,Attitude,Attitude of support person
1196-AMORA,Male,63,No,Big Creek,93605,0,7,Yes,38.07,Multiple,Yes,Fiber Optic,28,Unknown,Month-to-Month,Bank Withdrawal,73.6,520,266.49,786.49,Churned,Competitor,Competitor offered more data
1197-BVMVG,Female,65,No,Friant,93626,0,4,Yes,4.29,Multiple,Yes,Fiber Optic,7,Unknown,Two Year,Bank Withdrawal,74.45,294.45,17.16,311.61,Stayed,No Churn,No Churn
1200-TUZHR,Female,70,No,Posey,93260,0,8,Yes,44.63,Multiple,Yes,Fiber Optic,29,Movies,Two Year,Bank Withdrawal,85.2,695.75,357.04,1052.79,Stayed,No Churn,No Churn
1202-KKGFU,Female,24,Yes,Korbel,95550,4,12,Yes,23.99,Single,Yes,DSL,51,Unknown,Month-to-Month,Bank Withdrawal,54.2,690.5,287.88,978.38,Stayed,No Churn,No Churn
1205-WNWPJ,Female,54,No,Lakehead,96051,0,7,Yes,2.24,Single,Yes,DSL,22,TV,Month-to-Month,Credit Card,59.5,415.95,15.68,431.63,Churned,Other,Moved
1206-EHBDD,Female,56,Yes,Rodeo,94572,9,56,Yes,4.24,Single,Yes,Fiber Optic,15,Unknown,Two Year,Bank Withdrawal,80.3,4513.65,237.44,4751.09,Stayed,No Churn,No Churn
1207-BLKSA,Female,42,Yes,Redwood City,94061,1,52,Yes,19.21,Multiple,No,No Internet,0,Unknown,Two Year,Credit Card,23.05,1255.1,998.92,2254.02,Stayed,No Churn,No Churn
1208-DNHLN,Male,60,Yes,Grizzly Flats,95636,1,23,Yes,5.8,Multiple,Yes,DSL,12,Unknown,One Year,Credit Card,48.35,1067.15,133.4,1200.55,Churned,Other,Other issues
1208-NBVFH,Male,63,Yes,Perris,92570,5,20,Yes,13.18,Single,Yes,Cable,10,Unknown,Month-to-Month,Bank Withdrawal,49.6,939.8,263.6,1203.4,Stayed,No Churn,No Churn
1209-VFFOC,Male,47,Yes,Brisbane,94005,10,68,No,0,No line,Yes,DSL,19,Movies & Music,Two Year,Credit Card,56.4,3948.45,0,3948.45,Stayed,No Churn,No Churn
1212-GLHMD,Male,54,No,San Joaquin,93660,0,3,Yes,18.26,Single,Yes,Fiber Optic,29,Movies & Music,Month-to-Month,Credit Card,86.05,244.85,54.78,299.63,Joined,No Churn,No Churn
1213-NGCUN,Female,49,No,San Diego,92111,0,6,Yes,48.89,Single,Yes,DSL,22,Unknown,Month-to-Month,Bank Withdrawal,49.65,267.35,293.34,560.69,Churned,Dissatisfaction,Lack of self-service on Website
1215-EXRMO,Male,32,Yes,Junction City,96048,4,50,Yes,46.91,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.55,1067.65,2345.5,3413.15,Stayed,No Churn,No Churn
1215-FIGMP,Male,27,No,Los Angeles,90077,0,60,Yes,42.88,Multiple,Yes,Fiber Optic,52,TV,Month-to-Month,Bank Withdrawal,89.9,5450.7,2572.8,8023.5,Stayed,No Churn,No Churn
1215-VFYVK,Female,19,No,Groveland,95321,0,4,No,0,No line,Yes,Cable,30,Movies & Music,Month-to-Month,Mailed Check,48.25,202.25,0,212.25,Stayed,No Churn,No Churn
1216-BGTSP,Male,30,No,Imperial,92251,0,45,Yes,5.97,Multiple,Yes,Fiber Optic,73,TV&Movies & Music,Month-to-Month,Credit Card,108.45,4964.7,268.65,5233.35,Stayed,No Churn,No Churn
1216-JWVUX,Male,51,Yes,San Miguel,93451,4,25,Yes,4.46,Single,Yes,Fiber Optic,58,Unknown,Month-to-Month,Bank Withdrawal,75.5,1901.05,111.5,2012.55,Stayed,No Churn,No Churn
1217-VASWC,Male,77,Yes,Avila Beach,93424,10,43,Yes,37.09,Single,Yes,Fiber Optic,8,TV&Movies & Music,One Year,Bank Withdrawal,100.55,4304,1594.87,5898.87,Stayed,No Churn,No Churn
1218-VKFPE,Female,48,Yes,Anaheim,92805,1,12,Yes,19.48,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19,233.55,233.76,467.31,Churned,Competitor,Competitor made better offer
1219-NNDDO,Female,51,No,Los Angeles,90015,0,9,Yes,42.41,Multiple,Yes,Fiber Optic,8,Unknown,Month-to-Month,Bank Withdrawal,76.85,663.55,381.69,1045.24,Stayed,No Churn,No Churn
1221-GHZEP,Female,45,No,Hemet,92544,0,62,Yes,23.18,Single,Yes,DSL,18,Movies & Music,Two Year,Credit Card,65.1,3846.75,1437.16,5283.91,Stayed,No Churn,No Churn
1222-KJNZD,Male,61,Yes,Palos Verdes Peninsula,90274,2,40,Yes,1.89,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,20.4,745.3,75.6,820.9,Stayed,No Churn,No Churn
1222-LRYKO,Male,21,No,Posey,93260,0,6,Yes,38.28,Multiple,No,No Internet,0,Unknown,Month-to-Month,Credit Card,26.35,184.05,229.68,413.73,Stayed,No Churn,No Churn
1223-UNPKS,Male,55,Yes,Wendel,96136,4,20,Yes,3.87,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.05,400,77.4,477.4,Stayed,No Churn,No Churn
1226-IENZN,Male,68,No,Los Angeles,90024,0,16,Yes,39.52,Single,Yes,Fiber Optic,17,Movies & Music,Month-to-Month,Bank Withdrawal,78.75,1218.25,632.32,1850.57,Stayed,No Churn,No Churn
1226-JZNKR,Female,20,Yes,Santa Ynez,93460,1,8,Yes,28.37,Single,No,No Internet,0,Unknown,One Year,Bank Withdrawal,19.8,160.05,226.96,387.01,Stayed,No Churn,No Churn
1226-UDFZR,Female,26,No,Lafayette,94549,0,2,Yes,21.28,Single,Yes,Cable,26,Unknown,Month-to-Month,Credit Card,49.6,114.7,42.56,157.26,Churned,Dissatisfaction,Network reliability
1227-UDMZR,Female,53,Yes,Fremont,94536,4,72,Yes,2.95,Multiple,Yes,Cable,26,TV&Movies & Music,Two Year,Bank Withdrawal,91.15,6637.9,212.4,6850.3,Stayed,No Churn,No Churn
1228-FZFRV,Male,37,Yes,Los Angeles,90007,0,50,Yes,20.88,Multiple,Yes,Fiber Optic,13,TV&Movies & Music,Month-to-Month,Credit Card,105.95,5341.8,1044,6385.8,Churned,Price,Extra data charges
1228-ZLNBX,Male,25,No,Farmington,95230,0,21,Yes,3.26,Multiple,Yes,Fiber Optic,51,Unknown,Month-to-Month,Credit Card,75.3,1570.7,68.46,1639.16,Stayed,No Churn,No Churn
1229-RCALF,Female,37,Yes,San Jose,95117,1,64,Yes,46.44,Multiple,Yes,Fiber Optic,29,TV&Movies & Music,One Year,Bank Withdrawal,115,7396.15,2972.16,10368.31,Stayed,No Churn,No Churn
1230-QAJDW,Male,32,No,Somes Bar,95568,0,3,Yes,42.68,Multiple,Yes,Cable,27,TV,Month-to-Month,Credit Card,65.25,209.9,128.04,337.94,Joined,No Churn,No Churn
1231-YNDEK,Male,49,No,Redding,96002,0,58,Yes,29.31,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,19.15,1035.5,1699.98,2706.78,Stayed,No Churn,No Churn
1236-WFCDV,Male,74,No,Greenbrae,94904,0,14,Yes,11.31,Single,Yes,Fiber Optic,24,TV&Movies,Month-to-Month,Credit Card,90.45,1266.1,158.34,1424.44,Churned,Competitor,Competitor offered more data
1237-WIYYZ,Female,49,No,Los Angeles,90017,0,18,Yes,10.67,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.55,389.25,192.06,581.31,Stayed,No Churn,No Churn
1240-HCBOH,Female,45,No,Windsor,95492,0,67,Yes,43.3,Multiple,No,No Internet,0,Unknown,Two Year,Credit Card,26.1,1759.55,2901.1,4660.65,Stayed,No Churn,No Churn
1240-KNSEZ,Male,63,No,San Diego,92127,0,1,Yes,40.83,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,20.1,20.1,40.83,60.93,Churned,Price,Long distance charges
1241-EZFMJ,Male,48,Yes,Ontario,91761,2,61,Yes,11.53,Multiple,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,25.45,1538.6,703.33,2241.93,Stayed,No Churn,No Churn
1241-FPMOF,Male,31,No,Seal Beach,90740,0,52,Yes,21.98,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.65,1025.05,1142.96,2168.01,Stayed,No Churn,No Churn
1245-HARPS,Female,46,Yes,Janesville,96114,0,14,Yes,14.61,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.4,292.4,204.54,496.94,Stayed,No Churn,No Churn
1247-QBVSH,Female,41,Yes,Santa Margarita,93453,1,43,Yes,14.64,Single,Yes,DSL,19,Unknown,Month-to-Month,Mailed Check,50.2,2169.4,629.52,2798.92,Stayed,No Churn,No Churn
1248-DYXUB,Male,42,Yes,Lemon Grove,91945,1,52,Yes,40.33,Multiple,No,No Internet,0,Unknown,Two Year,Credit Card,24.8,1229.1,2097.16,3326.26,Stayed,No Churn,No Churn
1251-KRREG,Male,22,No,North Hollywood,91601,0,2,Yes,44.31,Multiple,Yes,DSL,73,Music,Month-to-Month,Credit Card,54.4,114.1,88.62,202.72,Churned,Price,Price too high
1251-STYSZ,Female,66,No,Glenhaven,95443,0,4,Yes,8.75,Multiple,Yes,Fiber Optic,4,Unknown,One Year,Bank Withdrawal,80.25,303.7,35,368.7,Stayed,No Churn,No Churn
1254-IZEYF,Female,74,No,Cutler,93615,0,31,Yes,39.36,Multiple,Yes,Fiber Optic,4,TV&Movies,Month-to-Month,Bank Withdrawal,99.95,3186.65,1220.16,4406.81,Churned,Competitor,Competitor made better offer
1257-SXUXQ,Male,20,Yes,Jenner,95450,10,5,Yes,8.04,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.45,86.05,40.2,126.25,Stayed,No Churn,No Churn
1258-YMZNM,Female,70,No,Montara,94037,0,27,Yes,35.76,Multiple,Yes,Fiber Optic,4,TV&Movies,One Year,Bank Withdrawal,110.5,2857.6,965.52,3823.12,Stayed,No Churn,No Churn
1260-TTRXI,Male,64,No,Planada,95365,0,4,Yes,40.15,Single,Yes,DSL,19,Movies & Music,Month-to-Month,Bank Withdrawal,54.3,195.3,160.6,435.9,Churned,Price,Long distance charges
1261-FWTTE,Male,78,No,Los Angeles,90067,0,23,No,0,No line,Yes,Cable,2,Movies & Music,Month-to-Month,Bank Withdrawal,34.65,768.45,0,768.45,Stayed,No Churn,No Churn
1262-OPMFY,Female,46,Yes,San Diego,92130,1,9,Yes,31.75,Single,Yes,Fiber Optic,25,Unknown,Month-to-Month,Bank Withdrawal,75.75,655.9,285.75,941.65,Churned,Competitor,Competitor made better offer
1264-BYWMS,Male,40,No,La Grange,95329,0,55,Yes,47.38,Multiple,Yes,Fiber Optic,29,TV&Movies & Music,Month-to-Month,Bank Withdrawal,96.8,5283.95,2605.9,7889.85,Churned,Competitor,Competitor offered more data
1264-FUHCX,Female,51,Yes,San Diego,92106,1,49,No,0,No line,Yes,DSL,21,TV&Movies & Music,One Year,Credit Card,56.3,2780.6,0,2780.6,Stayed,No Churn,No Churn
1265-BCFEO,Female,30,Yes,Alamo,94507,1,71,Yes,26.58,Multiple,Yes,Cable,27,TV&Movies & Music,Two Year,Bank Withdrawal,80.45,5662.25,1887.18,7549.43,Stayed,No Churn,No Churn
1265-HVPZB,Male,49,Yes,Winnetka,91306,3,59,Yes,16.06,Single,Yes,DSL,4,TV,One Year,Credit Card,66.4,3958.2,947.54,4905.74,Stayed,No Churn,No Churn
1265-XTECC,Female,68,Yes,Madera,93638,5,68,Yes,1.98,Multiple,Yes,Fiber Optic,19,Movies,One Year,Credit Card,96.55,6581.9,134.64,6716.54,Churned,Attitude,Attitude of service provider
1265-ZFOSD,Female,33,Yes,Stonyford,95979,6,64,Yes,16.61,Multiple,Yes,Cable,4,Movies & Music,Two Year,Mailed Check,81.3,5129.3,1063.04,6170,Stayed,No Churn,No Churn
1266-NZYUI,Female,56,Yes,Lee Vining,93541,6,72,Yes,14.65,Multiple,Yes,DSL,20,Unknown,Two Year,Bank Withdrawal,66.85,4758.8,1054.8,5813.6,Stayed,No Churn,No Churn
1268-ASBGA,Female,66,Yes,Huntington Park,90255,1,16,Yes,9.93,Multiple,Yes,Fiber Optic,27,Movies,Month-to-Month,Credit Card,85.35,1375.15,158.88,1534.03,Churned,Dissatisfaction,Limited range of services
1269-FOYWN,Male,23,Yes,Phillipsville,95559,2,44,Yes,36.86,Single,No,No Internet,0,Unknown,One Year,Bank Withdrawal,20,860.85,1621.84,2482.69,Stayed,No Churn,No Churn
1270-XKUCC,Female,24,Yes,San Diego,92122,1,30,Yes,12.85,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.7,599.25,385.5,934.96,Stayed,No Churn,No Churn
1271-SJBGZ,Male,77,No,Forest Knolls,94933,0,12,No,0,No line,Yes,DSL,10,Movies,Month-to-Month,Bank Withdrawal,43.65,526.95,0,526.95,Churned,Competitor,Competitor had better devices
1271-UODNO,Male,60,No,San Jose,95118,0,39,Yes,5.4,Multiple,Yes,DSL,16,Unknown,Two Year,Credit Card,53.85,2200.7,210.6,2364.64,Stayed,No Churn,No Churn
1272-ILHFG,Male,48,Yes,La Habra,90631,1,15,Yes,17.28,Single,No,No Internet,0,Unknown,One Year,Credit Card,19.65,332.65,259.2,591.85,Stayed,No Churn,No Churn
1273-MTETI,Female,69,No,Rancho Cucamonga,91737,0,4,Yes,12.86,Multiple,Yes,Fiber Optic,4,Movies,Month-to-Month,Bank Withdrawal,88.85,372.45,51.44,423.89,Churned,Other,Other issues
1282-IHQAC,Male,68,No,Sheep Ranch,95250,0,70,No,0,No line,Yes,Cable,13,TV,One Year,Credit Card,44.05,3011.65,0,3011.65,Stayed,No Churn,No Churn
1285-OKIPP,Male,62,No,Mission Hills,91345,0,1,Yes,23.2,Single,Yes,Fiber Optic,21,Movies & Music,Month-to-Month,Bank Withdrawal,79.9,79.9,23.2,103.1,Churned,Attitude,Attitude of support person
1291-CUOCY,Male,55,Yes,Yorkville,95494,7,72,Yes,4.32,Multiple,Yes,Fiber Optic,18,TV&Movies & Music,Two Year,Credit Card,110.6,7962.2,311.04,8273.24,Stayed,No Churn,No Churn
1293-BSEUN,Female,64,Yes,Volcano,95689,9,72,Yes,6.9,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.7,1482.3,496.8,1979.1,Stayed,No Churn,No Churn
1293-HHSHJ,Female,61,No,Montrose,91020,0,35,Yes,23.77,Single,No,No Internet,0,Unknown,One Year,Credit Card,21.1,741,831.95,1558.72,Stayed,No Churn,No Churn
1297-VQDRP,Male,80,Yes,Foothill Ranch,92610,0,68,Yes,32.11,Multiple,Yes,Fiber Optic,12,TV&Movies,One Year,Credit Card,107.15,7379.8,2183.48,9613.28,Stayed,No Churn,No Churn
1298-PHBTI,Male,40,Yes,Los Angeles,90049,9,71,Yes,33.67,Multiple,Yes,Fiber Optic,75,Unknown,Two Year,Bank Withdrawal,84.8,6152.4,2390.57,8542.97,Stayed,No Churn,No Churn
1299-AURJA,Female,43,Yes,Twain Harte,95383,8,70,Yes,30.33,Multiple,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,24.7,1685.9,2123.1,3809,Stayed,No Churn,No Churn
1301-LOPVR,Male,62,Yes,North Hollywood,91605,6,29,No,0,No line,Yes,DSL,57,Movies & Music,One Year,Credit Card,55.35,1636.95,0,1636.95,Stayed,No Churn,No Churn
1302-TPUBN,Male,58,No,West Sacramento,95691,0,66,Yes,21.23,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,19.35,1240.8,1401.18,2641.98,Stayed,No Churn,No Churn
1302-UHBDD,Male,70,No,Ladera Ranch,92694,0,20,Yes,48.46,Single,Yes,Fiber Optic,23,TV&Movies,Two Year,Bank Withdrawal,89.95,1648.45,969.2,2617.65,Stayed,No Churn,No Churn
1303-SRDOK,Female,52,Yes,Rio Dell,95562,3,55,Yes,27.87,Single,Yes,Fiber Optic,17,Unknown,Two Year,Credit Card,69.05,3842.6,1532.85,5375.45,Stayed,No Churn,No Churn
1304-BCCFO,Male,24,Yes,Redlands,92374,2,9,Yes,14.91,Single,Yes,Cable,82,TV&Movies & Music,Month-to-Month,Mailed Check,70.05,564.4,134.19,698.59,Stayed,No Churn,No Churn
1304-NECVQ,Female,69,No,Somis,93066,0,2,Yes,43.96,Multiple,Yes,Fiber Optic,14,Unknown,Month-to-Month,Bank Withdrawal,78.55,149.55,87.92,237.47,Churned,Competitor,Competitor made better offer
1304-SEGFY,Female,57,Yes,National City,91950,7,72,Yes,2.56,Multiple,Yes,Fiber Optic,24,TV&Movies & Music,Two Year,Bank Withdrawal,97.85,6841.3,184.32,7025.62,Stayed,No Churn,No Churn
1306-RPWXZ,Female,60,No,Mc Farland,93250,0,49,Yes,31.7,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.45,1024.65,1553.3,2577.95,Stayed,No Churn,No Churn
1307-ATKGB,Male,21,No,Santa Clara,95054,0,24,Yes,27.91,Single,Yes,Fiber Optic,59,Movies & Music,Month-to-Month,Bank Withdrawal,89.55,2187.15,669.84,2856.99,Stayed,No Churn,No Churn
1307-TVUFB,Male,66,No,Santa Ynez,93460,0,42,Yes,13.51,Multiple,Yes,Fiber Optic,19,Unknown,One Year,Bank Withdrawal,-5,3344.1,567.42,3911.52,Stayed,No Churn,No Churn
1309-BXVOQ,Male,27,Yes,Old Station,96071,1,21,Yes,21.83,Multiple,Yes,Fiber Optic,59,TV&Movies & Music,Month-to-Month,Bank Withdrawal,106.1,2249.95,458.43,2708.38,Churned,Price,Long distance charges
